Time (incorrect),Time,Date,FILE NAME,SITE NAME,FAULT CODE,TAL PC RFU,Barometer,CHLOROPHYLL RFU,Cond,Sp_Cond,TDS,Sal,nLFCond,Depth,Vertical_Position,Pressure,ODO,ODO.1,ODO.2,FDOM QSU,FDOM RFU,ORP,pH,pH.1,CABLE PWR V,BATTERY V,Temp,Turbidity,TSS,WIPER POSITION VOLT,,
9:12:53 AM,4:12:53 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.21,721.1,4.7,16.2,24.7,16,0.01,25.1,1.25,1.645,1.777,1.4,0.17,1.4,154.59,51.41,230.7,4.47,100.7,0,5.26,6.943,0.62,0,1.223,,
9:12:51 AM,4:12:51 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.2,721.1,4.71,16.3,24.9,16,0.01,25.3,1.216,1.629,1.729,1.7,0.2,1.7,153.75,51.13,232.9,4.46,101.3,0,5.26,7.008,0.63,0,1.223,,
9:12:49 AM,4:12:49 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.19,721.1,4.72,16.6,25.3,16,0.01,25.7,1.168,1.623,1.661,2,0.24,2.1,152.79,50.8,234.8,4.45,101.9,0,5.26,7.13,0.65,0,1.223,,
9:12:47 AM,4:12:47 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.18,721.1,4.65,17,25.5,17,0.01,26,1.132,1.604,1.609,2.3,0.28,2.4,152.18,50.6,238.6,4.44,102.5,0,5.26,7.378,0.63,0,1.223,,
9:12:46 AM,4:12:46 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.17,721.1,4.47,17.4,25.4,17,0.01,25.9,1.087,1.612,1.544,2.9,0.33,2.9,151.66,50.42,253.4,4.44,103.2,0,5.26,8.496,0.64,0,1.223,,
9:12:44 AM,4:12:44 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.15,721.1,4.58,18,26.2,17,0.01,26.7,1.04,1.566,1.479,3.3,0.38,3.4,151.12,50.24,255.4,4.42,103.9,0,5.26,8.665,0.65,0,1.223,,
9:12:42 AM,4:12:42 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.14,721,4.5,18.5,26.8,17,0.01,27.3,1.001,1.531,1.423,3.7,0.43,3.8,150.28,49.96,258.2,4.41,104.9,0,5.26,8.799,0.65,0,1.223,,
9:12:40 AM,4:12:40 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.13,721,3.83,19.4,27.9,18,0.01,28.4,0.944,1.428,1.341,4,0.46,4.1,149.52,49.71,261.7,4.38,106.2,0,5.26,8.989,0.63,0,1.223,,
9:12:38 AM,4:12:38 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.13,721,3.83,20.2,28.9,19,0.01,29.5,0.888,1.347,1.262,4.3,0.49,4.4,148.85,49.48,264.5,4.37,107.2,0,5.26,9.239,0.61,0,1.223,,
9:12:36 AM,4:12:36 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.12,721,3.83,21.3,30.4,20,0.01,30.9,0.842,1.255,1.197,4.6,0.53,4.8,147.75,49.11,267.3,4.36,108,0,5.26,9.36,0.59,0,1.223,,
9:12:35 AM,4:12:35 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.12,721,3.83,22.6,32.1,21,0.01,32.7,0.78,1.193,1.108,5,0.57,5.2,146.81,48.8,271.9,4.32,110,0,5.26,9.544,0.57,0,1.223,,
9:12:33 AM,4:12:33 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.11,721,3.83,23.5,33.2,22,0.01,33.7,0.73,1.174,1.038,5.3,0.6,5.5,146.26,48.61,275.2,4.28,112.4,0,5.26,9.757,0.55,0,1.223,,
9:12:31 AM,4:12:31 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.1,721.1,3.81,24.8,33.7,22,0.01,34.3,0.663,1.129,0.942,5.9,0.64,6,143.97,47.84,290.6,4.17,119.2,0,5.26,11.187,0.53,0,1.223,,
9:12:29 AM,4:12:29 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.1,721.1,3.8,26.2,35.3,23,0.02,35.9,0.602,1.091,0.855,6.7,0.73,6.9,138.77,46.1,291.6,4.16,119.5,0,5.26,11.383,0.5,0,1.223,,
9:12:27 AM,4:12:27 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.09,721.1,3.77,27,36.3,24,0.02,37,0.554,1.087,0.787,7.7,0.84,7.9,137.11,45.55,291.9,4.16,119.8,0,5.26,11.567,0.48,0,1.223,,
9:12:26 AM,4:12:26 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.1,3.72,28.1,37.6,24,0.02,38.2,0.495,1.025,0.703,11.8,1.28,12.1,141.56,47.04,292.1,4.16,120.1,0,5.26,11.797,0.46,0,1.223,,
9:12:24 AM,4:12:24 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.07,721.1,3.59,28.5,38,25,0.02,38.6,0.434,1,0.617,12.5,1.35,12.9,117.45,38.95,292,4.15,120.2,0,5.26,11.907,0.44,0,1.223,,
9:12:22 AM,4:12:22 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.05,721.1,3.54,28.5,37.9,25,0.02,38.6,0.394,0.972,0.56,13.7,1.47,14.1,115.89,38.42,291.6,4.15,120.3,0,5.24,12.037,0.41,0,1.223,,
9:12:20 AM,4:12:20 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721.1,3.46,28.7,38,25,0.02,38.6,0.347,0.923,0.493,15,1.6,15.4,114.55,37.98,291,4.16,120.1,0,5.24,12.206,0.39,0,1.223,,
9:12:18 AM,4:12:18 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721.1,3.17,28.4,37.3,24,0.02,37.9,0.299,0.869,0.425,16.5,1.72,17,113.51,37.63,290.6,4.18,119.9,0,5.24,12.508,0.37,0,1.223,,
9:12:17 AM,4:12:17 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721.1,3.15,27.4,34.9,23,0.02,35.5,0.266,0.833,0.378,22.4,2.32,23.1,112.61,37.33,289.9,4.19,119.4,0,5.24,13.677,0.35,0,1.223,,
9:12:15 AM,4:12:15 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.02,721.1,3.22,25.7,32.6,21,0.01,33.1,0.226,0.813,0.321,25.2,2.59,25.9,111.44,36.93,289.4,4.2,118.9,0,5.24,13.896,0.32,0,1.223,,
9:12:13 AM,4:12:13 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.02,721.1,3.29,24.4,30.8,20,0.01,31.3,0.196,0.773,0.278,27.8,2.85,28.6,110.53,36.63,288.7,4.22,118.1,0,5.24,14.1,0.32,0,1.223,,
9:12:11 AM,4:12:11 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.1,3.33,22.7,28.5,19,0.01,28.9,0.16,0.736,0.227,34.1,3.46,35.1,110.06,36.47,287.9,4.24,117.1,0,5.24,14.459,0.31,0,1.223,,
9:12:09 AM,4:12:09 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.1,3.3,21.2,26.3,17,0.01,26.7,0.123,0.714,0.174,40.8,4.13,42,109.26,36.2,287.4,4.24,116.9,0,5.24,14.805,0.3,0,1.223,,
9:12:08 AM,4:12:08 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.1,3.25,20.2,24.9,16,0.01,25.3,0.099,0.702,0.141,48.9,4.85,50.3,108.16,35.83,286.6,4.27,115.7,0,5.24,15.094,0.3,0,1.223,,
9:12:06 AM,4:12:06 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721.1,3.18,18.7,22.2,14,0.01,22.5,0.064,0.598,0.09,61.5,5.79,63.3,108.61,35.98,285.9,4.47,105.8,0,5.24,16.76,0.29,0,1.223,,
9:12:04 AM,4:12:04 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.1,3.05,18.3,20.9,14,0.01,21.2,0.037,0.429,0.053,68,6.39,70.1,88.43,29.21,285.3,4.48,105.5,0,5.24,18.341,0.27,0,1.223,,
9:12:02 AM,4:12:02 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721.1,2.94,18.2,20.9,14,0.01,21.1,0.024,0.331,0.034,77.6,7.29,79.9,87.77,28.99,284.6,4.49,105.2,0,5.27,18.4,0.27,0,1.223,,
9:12:00 AM,4:12:00 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.01,721.1,2.9,18.3,20.9,14,0.01,21.1,0.011,0.173,0.016,78,7.32,80.3,87.46,28.89,284.1,4.49,105,0,5.27,18.436,0.26,0,1.223,,
9:11:58 AM,4:11:58 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.01,721.1,2.87,18.3,20.9,14,0.01,21.1,0.007,0,0.011,78,7.32,80.3,87.43,28.88,283.7,4.49,104.8,0,5.27,18.436,0.27,0,1.223,,
9:11:57 AM,4:11:57 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.01,721.1,2.87,18.3,20.9,14,0.01,21.1,0.01,-0.048,0.014,78,7.32,80.3,87.43,28.88,283.1,4.5,104.7,0,5.27,18.434,0.26,0,1.223,,
9:11:55 AM,4:11:55 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721.1,2.9,18.2,20.9,14,0.01,21.1,0.015,-0.039,0.021,78,7.32,80.3,87.44,28.88,282.6,4.5,104.5,0,5.27,18.432,0.25,0,1.223,,
9:11:53 AM,4:11:53 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721,2.91,18.2,20.9,14,0.01,21.1,0.018,-0.086,0.025,78.1,7.32,80.4,87.46,28.89,282.1,4.5,104.4,0,5.27,18.43,0.24,0,1.223,,
9:11:51 AM,4:11:51 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721,2.93,18.2,20.9,14,0.01,21.1,0.025,-0.083,0.035,78.1,7.33,80.4,87.5,28.9,281.6,4.5,104.2,0,5.27,18.428,0.25,0,1.223,,
9:11:49 AM,4:11:49 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.01,721,2.93,18.2,20.9,14,0.01,21.1,0.031,-0.094,0.045,78.1,7.33,80.4,87.53,28.91,281.2,4.51,104.1,0,5.27,18.427,0.24,0,1.223,,
9:11:48 AM,4:11:48 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.01,721,2.99,18.2,20.9,14,0.01,21.1,0.037,-0.092,0.052,78.2,7.34,80.5,87.56,28.92,280.7,4.51,104,0,5.27,18.425,0.24,0,1.223,,
9:11:46 AM,4:11:46 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.01,721,3.05,18.2,20.9,14,0.01,21.1,0.042,-0.009,0.06,78.2,7.34,80.5,87.62,28.94,280.2,4.51,103.9,0,5.27,18.423,0.23,0,1.223,,
9:11:44 AM,4:11:44 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721,3.11,18.2,20.9,14,0.01,21.1,0.045,0.052,0.064,78.2,7.34,80.6,87.69,28.97,279.9,4.51,103.8,0,5.27,18.42,0.22,0,1.223,,
9:11:42 AM,4:11:42 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721.3,3.18,18.2,20.8,14,0.01,21.1,0.045,0.044,0.063,78.3,7.35,80.6,87.72,28.98,279.4,4.51,103.7,0,5.24,18.419,0.25,0,1.223,,
9:11:40 AM,4:11:40 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721.3,3.21,18.2,20.8,14,0.01,21.1,0.044,0.035,0.063,78.3,7.35,80.7,87.76,28.99,279.1,4.51,103.7,0,5.24,18.417,0.25,0,1.223,,
9:11:38 AM,4:11:38 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0,721.3,3.2,18.2,20.8,14,0.01,21.1,0.044,0.048,0.063,78.4,7.36,80.7,87.81,29,278.7,4.51,103.6,0,5.24,18.415,0.25,0,1.223,,
9:11:36 AM,4:11:36 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.3,3.18,18.2,20.8,14,0.01,21.1,0.043,0.048,0.062,78.4,7.36,80.7,87.91,29.04,278.2,4.52,103.6,0,5.24,18.413,0.26,0,1.223,,
9:11:35 AM,4:11:35 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.3,3.2,18.2,20.9,14,0.01,21.1,0.043,0.056,0.06,78.4,7.36,80.8,87.98,29.06,277.8,4.52,103.5,0,5.24,18.411,0.25,0,1.223,,
9:11:33 AM,4:11:33 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.3,3.18,18.2,20.9,14,0.01,21.1,0.041,0.061,0.059,78.5,7.37,80.8,88,29.07,277.4,4.52,103.5,0,5.25,18.41,0.28,0,1.223,,
9:11:31 AM,4:11:31 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.01,721.1,3.18,18.2,20.9,14,0.01,21.1,0.04,0.058,0.056,78.5,7.37,80.8,88.03,29.08,277.1,4.52,103.4,0,5.25,18.409,0.27,0,1.223,,
9:11:29 AM,4:11:29 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.02,721.1,3.19,18.2,20.9,14,0.01,21.1,0.037,0.049,0.053,78.5,7.37,80.8,88.07,29.09,276.7,4.52,103.4,0,5.25,18.408,0.28,0,1.223,,
9:11:28 AM,4:11:28 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.11,721.1,3.21,18.2,20.9,14,0.01,21.1,0.037,0.05,0.052,78.5,7.37,80.9,88.13,29.11,276.2,4.52,103.3,0,5.25,18.407,0.25,0,1.223,,
9:11:26 AM,4:11:26 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.2,721.1,3.25,18.2,20.9,14,0.01,21.1,0.035,0.038,0.05,78.5,7.37,80.9,88.16,29.12,275.8,4.52,103.2,0,5.25,18.406,0.25,0,1.223,,
9:11:24 AM,4:11:24 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.32,721.1,3.25,18.2,20.9,14,0.01,21.1,0.033,0.035,0.047,78.6,7.38,80.9,88.17,29.13,275.4,4.52,103.2,0,5.25,18.405,0.16,0,1.223,,
9:11:22 AM,4:11:22 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.43,721.1,3.26,18.3,20.9,14,0.01,21.1,0.033,0.039,0.046,78.6,7.38,80.9,88.26,29.16,274.9,4.52,103.1,0,5.25,18.404,0.06,0,1.223,,
9:11:20 AM,4:11:20 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.54,721.2,3.24,18.3,20.9,14,0.01,21.1,0.03,0.047,0.043,78.6,7.38,80.9,88.41,29.21,274.4,4.52,103.1,0,5.25,18.404,-0.03,0,1.223,,
9:11:18 AM,4:11:18 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.61,721.2,3.46,18.3,20.9,14,0.01,21.1,0.028,0.044,0.04,78.6,7.38,80.9,88.47,29.23,274,4.52,103.1,0,5.25,18.403,-0.11,0,1.223,,
9:11:16 AM,4:11:16 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,-0.73,721.2,1.12,18.2,20.9,14,0.01,21.1,0.026,0.042,0.037,78.6,7.38,80.9,88.4,29.2,273.5,4.52,103.1,0,5.25,18.403,-0.2,0,1.223,,
